14, 0, 10
15, 0, 10
16, 0, 10
17, 0, 10
12, 0, 11
13, 0, 11
14, 0, 11
15, 0, 11
16, 0, 11
17, 0, 11
18, 0, 11
19, 0, 11
11, 0, 12
12, 0, 12
13, 0, 12
14, 0, 12
15, 0, 12
16, 0, 12
17, 0, 12
18, 0, 12
19, 0, 12
20, 0, 12
11, 0, 13
12, 0, 13
13, 0, 13
14, 0, 13
15, 0, 13
16, 0, 13
17, 0, 13
18, 0, 13
19, 0, 13
20, 0, 13
10, 0, 14
11, 0, 14
12, 0, 14
13, 0, 14
14, 0, 14
15, 0, 14
16, 0, 14
17, 0, 14
18, 0, 14
19, 0, 14
20, 0, 14
21, 0, 14
10, 0, 15
11, 0, 15
12, 0, 15
13, 0, 15
14, 0, 15
15, 0, 15
16, 0, 15
17, 0, 15
18, 0, 15
19, 0, 15
20, 0, 15
21, 0, 15
10, 0, 16
11, 0, 16
12, 0, 16
13, 0, 16
14, 0, 16
15, 0, 16
16, 0, 16
17, 0, 16
18, 0, 16
19, 0, 16
20, 0, 16
21, 0, 16
10, 0, 17
11, 0, 17
12, 0, 17
13, 0, 17
14, 0, 17
15, 0, 17
16, 0, 17
17, 0, 17
18, 0, 17
19, 0, 17
20, 0, 17
21, 0, 17
11, 0, 18
12, 0, 18
13, 0, 18
14, 0, 18
15, 0, 18
16, 0, 18
17, 0, 18
18, 0, 18
19, 0, 18
20, 0, 18
11, 0, 19
12, 0, 19
13, 0, 19
14, 0, 19
15, 0, 19
16, 0, 19
17, 0, 19
18, 0, 19
19, 0, 19
20, 0, 19
12, 0, 20
13, 0, 20
14, 0, 20
15, 0, 20
16, 0, 20
17, 0, 20
18, 0, 20
19, 0, 20
14, 0, 21
15, 0, 21
16, 0, 21
17, 0, 21
13, 1, 8
14, 1, 8
15, 1, 8
16, 1, 8
17, 1, 8
18, 1, 8
11, 1, 9
12, 1, 9
13, 1, 9
14, 1, 9
15, 1, 9
16, 1, 9
17, 1, 9
18, 1, 9
19, 1, 9
20, 1, 9
10, 1, 10
11, 1, 10
12, 1, 10
13, 1, 10
18, 1, 10
19, 1, 10
20, 1, 10
21, 1, 10
9, 1, 11
10, 1, 11
11, 1, 11
20, 1, 11
21, 1, 11
22, 1, 11
9, 1, 12
10, 1, 12
21, 1, 12
22, 1, 12
8, 1, 13
9, 1, 13
10, 1, 13
21, 1, 13
22, 1, 13
23, 1, 13
8, 1, 14
9, 1, 14
22, 1, 14
23, 1, 14
8, 1, 15
9, 1, 15
22, 1, 15
23, 1, 15
8, 1, 16
9, 1, 16
22, 1, 16
23, 1, 16
8, 1, 17
9, 1, 17
22, 1, 17
23, 1, 17
8, 1, 18
9, 1, 18
10, 1, 18
21, 1, 18
22, 1, 18
23, 1, 18
9, 1, 19
10, 1, 19
21, 1, 19
22, 1, 19
9, 1, 20
10, 1, 20
11, 1, 20
20, 1, 20
21, 1, 20
22, 1, 20
10, 1, 21
11, 1, 21
12, 1, 21
13, 1, 21
18, 1, 21
19, 1, 21
20, 1, 21
21, 1, 21
11, 1, 22
12, 1, 22
13, 1, 22
14, 1, 22
15, 1, 22
16, 1, 22
17, 1, 22
18, 1, 22
19, 1, 22
20, 1, 22
13, 1, 23
14, 1, 23
15, 1, 23
16, 1, 23
17, 1, 23
18, 1, 23
14, 2, 6
15, 2, 6
16, 2, 6
17, 2, 6
11, 2, 7
12, 2, 7
13, 2, 7
14, 2, 7
15, 2, 7
16, 2, 7
17, 2, 7
18, 2, 7
19, 2, 7
20, 2, 7
10, 2, 8
11, 2, 8
12, 2, 8
19, 2, 8
20, 2, 8
21, 2, 8
9, 2, 9
10, 2, 9
21, 2, 9
22, 2, 9
8, 2, 10
9, 2, 10
22, 2, 10
23, 2, 10
7, 2, 11
8, 2, 11
23, 2, 11
24, 2, 11
7, 2, 12
8, 2, 12
23, 2, 12
24, 2, 12
7, 2, 13
24, 2, 13
6, 2, 14
7, 2, 14
24, 2, 14
25, 2, 14
6, 2, 15
7, 2, 15
24, 2, 15
25, 2, 15
6, 2, 16
7, 2, 16
24, 2, 16
25, 2, 16
6, 2, 17
7, 2, 17
24, 2, 17
25, 2, 17
7, 2, 18
24, 2, 18
7, 2, 19
8, 2, 19
23, 2, 19
24, 2, 19
7, 2, 20
8, 2, 20
23, 2, 20
24, 2, 20
8, 2, 21
9, 2, 21
22, 2, 21
23, 2, 21
9, 2, 22
10, 2, 22
21, 2, 22
22, 2, 22
10, 2, 23
11, 2, 23
12, 2, 23
19, 2, 23
20, 2, 23
21, 2, 23
11, 2, 24
12, 2, 24
13, 2, 24
14, 2, 24
15, 2, 24
16, 2, 24
17, 2, 24
18, 2, 24
19, 2, 24
20, 2, 24
14, 2, 25
15, 2, 25
16, 2, 25
17, 2, 25
13, 3, 5
14, 3, 5
15, 3, 5
16, 3, 5
17, 3, 5
18, 3, 5
19, 3, 5
10, 3, 6
11, 3, 6
12, 3, 6
13, 3, 6
18, 3, 6
19, 3, 6
20, 3, 6
9, 3, 7
10, 3, 7
21, 3, 7
22, 3, 7
8, 3, 8
9, 3, 8
22, 3, 8
23, 3, 8
7, 3, 9
8, 3, 9
23, 3, 9
24, 3, 9
7, 3, 10
24, 3, 10
25, 3, 10
6, 3, 11
25, 3, 11
5, 3, 12
6, 3, 12
25, 3, 12
5, 3, 13
6, 3, 13
25, 3, 13
26, 3, 13
5, 3, 14
26, 3, 14
5, 3, 15
26, 3, 15
5, 3, 16
26, 3, 16
5, 3, 17
26, 3, 17
5, 3, 18
6, 3, 18
25, 3, 18
26, 3, 18
6, 3, 19
25, 3, 19
26, 3, 19
6, 3, 20
25, 3, 20
6, 3, 21
